1041.255870557875, 0.9883310640675089
1127.60743767342, 0.9890711753595312
1221.1207954194124, 0.9892585156064432
1322.389288316849, 0.9894458913375237
1432.0560557274914, 0.9896333025594937
1550.8175730582636, 0.9898207492790753
1679.4280749607638, 0.9900082315029923
1818.7043453501346, 0.9901957492379698
1969.5422081530912, 0.9843102043159175
2132.8778682005873, 0.9844966427859777
2309.759080982474, 0.9846831165694004
2501.3091896733367, 0.9848696256728745
2708.744697166863, 0.9850561701030898
2933.3829918834736, 0.9852427498667375
3176.6507142851574, 0.9854293649705104
3440.0928172318468, 0.985616015421102
3725.3823777201746, 0.9858027012252075
4034.33122231733, 0.9859894223895231
4368.901433770343, 0.9861761789207466
4731.217811867406, 0.9863629708255766
5123.5813676880725, 0.9865497981107133
5548.507096006827, 0.9823324356924745
6008.699244509393, 0.9737672781582497
6507.059644377428, 0.9652768019853653
7046.8201421782405, 0.9472776854934558
7631.37765462514, 0.9265005041645664
8264.456368840236, 0.902638972242823
8950.053602847014, 0.8793919814930407
9692.556494856186, 0.8538740931460568
10496.668914578137, 0.828169968682725
11367.503850189512, 0.802341809975763
12310.579424397247, 0.7777539352621315
13331.89482595747, 0.7539195593384378
14437.918421289532, 0.7320425857672866
15635.714846170058, 0.7100059484128342
16932.891513187806, 0.688247718829815
18337.704224533176, 0.6664105733711755
19859.075540141384, 0.6449055730548723
21506.598747878717, 0.6261919291351019
23290.85027455282, 0.6066628648870404
25223.220745280356, 0.5854467847804729
27315.78580563699, 0.5678231126917581
29582.0619742388, 0.5485784898407243
32036.37828507253, 0.5296898312701158
34694.39271803049, 0.5103088578128987
37572.89976163934, 0.4921871521344324
40690.18688011733, 0.4752401605157733
44066.3109170151, 0.4565731495630458
47722.45728443092, 0.4396215683813884
51681.924210108504, 0.4235361284785881
55970.04869360996, 0.4069000059324522
60614.059982225175, 0.39026210929889005
65643.46801751987, 0.373886155295364
71090.00211411234, 0.35920023955037084
76988.5234093007, 0.34470545516336504
83376.63427253626, 0.3300565116456559
90295.03320326009, 0.31514775435626124
97787.3006853737, 0.3015862368492884
105901.18688726511, 0.2887697302255972
114689.15927716717, 0.2743417795163007
124205.66900032634, 0.2622427906723319
134511.6152411471, 0.2510982620002665
145674.06385333592, 0.2380195342437103
157761.59378039796, 0.22752242478215198
170853.174821594, 0.2160337698372807
185030.46297159145, 0.20592971257090611
200384.80079989234, 0.19564074031529086
217013.62357839203, 0.18555430695636957
235022.62533607337, 0.17579118195365073
254525.05220433584, 0.16728843288969683
275647.8245823617, 0.15795554444774426
298522.7753611079, 0.14956090147220127
323295.52412753174, 0.14185015542120785
350125.4872601899, 0.13393644822010878
379181.2501065278, 0.12674742058650612
410648.6836705467, 0.11981019824706816
444728.45976334164, 0.11299963841960714
481636.7712360292, 0.10651664366174034
521608.67238262313, 0.10029336388006775
564897.9134349133, 0.09443368184152325
611778.8488200465, 0.08906563930992806
662552.1662129825, 0.08376820689929429
717538.56109384, 0.07887401411944243
777091.6192203247, 0.07393428693456743
841586.9227668097, 0.06934268932035977
911435.0625512234, 0.06503624720740764
987082.8762536598, 0.06082694825650995
1069004.8889194038, 0.057145148121629054
1157733.1902215597, 0.05332716887697313
1253823.3981688602, 0.04987570902732458
1357892.4990333822, 0.04651739651208512
1470603.3176264055, 0.043264080723117646
1592664.6249364263, 0.04037352277253878
1724863.4225300443, 0.037528903695203175
1868038.277859347, 0.03482623835689527
2023096.5195934328, 0.03233628365055217
2191031.229582273, 0.029940524638755323
2372908.4657512987, 0.02769127875226777
2569888.672467337, 0.025553784435873157
2783219.1753046266, 0.023594473452176416
3014277.4509348627, 0.021639697377057378
3264502.4752704874, 0.01994700532149477
3535530.855471388, 0.01821276219122859
3829056.7953801546, 0.016647906393216956
4146971.2437177245, 0.015141113198531342
4491274.0911079785, 0.013793819218903342
4864210.948046962, 0.01243360743440106
5255417.550077412, 0.01119389195496033
5705566.386054775, 0.010085416817312535
5991959.2104072, 0.0091873189986363
6454252.921065752, 0.008416632915850325
6745700.570148115, 0.0075170551184501125
7200895.883452767, 0.007051290024101407
7511606.294576996, 0.006309361847214878
8013748.600243437, 0.005837889792564017
8433098.098642653, 0.005060949126816575
8991136.083626144, 0.004628565811012242
9481103.32504981, 0.004013459989991701
9969830.187888213, 0.0035286103356525936
10555672.776033875, 0.0029979778669914515
11164417.942090884, 0.002432546491491439
11698964.200808203, 0.001866285683884824
11745767.921616266, 0.002277677238960101
12360034.395608779, 0.0016955908197940697
12361595.091381913, 0.00148098945850523
12531048.294730177, 0.0012423454147031385
13096234.235952202, 0.0010681925794136249
13017637.452082908, 0.0008727123683156277
13541181.421649607, 0.0007739261397940473
13840731.623229826, 0.0006577386039693577
13842479.28595066, 0.0005744923406986063
14148591.27784741, 0.0004920825044310197
14779106.084802344, 0.0004224598378870734
14902401.515989738, 0.00033623319630756603
14777579.409373641, 0.00047192091843443356
15721527.400012163, 0.0003223374811607983
